stems,words,sufix,freq
hasakahareten,hasakaharetene,e,0.049131126466473427
tyakekohatiyena,tyakekohatiyenae,e,0.049131126466473427
kaxaikoahiter,kaxaikoahitere,e,0.049131126466473427
nomawaiyaninihar,nomawaiyaninihare,e,0.049131126466473427
waiyaker,waiyakere,e,0.049131126466473427
hihinaehar,hihinaehare,e,0.049131126466473427
exoakijiten,exoakijitene,e,0.049131126466473427
hakaixareten,hakaixaretene,e,0.049131126466473427
xiyanex,xiyanexe,e,0.049131126466473427
ahinityar,ahinityare,e,0.049131126466473427
hotikiheten,hotikihetene,e,0.049131126466473427
ahotar,ahotare,e,0.049131126466473427
wahetakomaniyerehar,wahetakomaniyerehare,e,0.049131126466473427
henor,henore,e,0.049131126466473427
nowakaniharena,nowakaniharenae,e,0.049131126466473427
ihalahareterehar,ihalahareterehare,e,0.049131126466473427
kahex,kahexe,e,0.049131126466473427
harenait,harenaite,e,0.049131126466473427
wahisehityoar,wahisehityoare,e,0.049131126466473427
exoholikoan,exoholikoane,e,0.049131126466473427
xisomiterehar,xisomiterehare,e,0.049131126466473427
noxanit,noxanite,e,0.049131126466473427
xaorekoiter,xaorekoitere,e,0.049131126466473427
kamaiken,kamaikene,e,0.049131126466473427
ehaikoahar,ehaikoahare,e,0.049131126466473427
kamanaos,kamanaose,e,0.049131126466473427
awaiyetitereharena,awaiyetitereharenae,e,0.049131126466473427
himaotyaniheten,himaotyanihetene,e,0.049131126466473427
mokosena,mokosenae,e,0.049131126466473427
hiraexaiter,hiraexaitere,e,0.049131126466473427
nalitater,nalitatere,e,0.049131126466473427
ximaimen,ximaimene,e,0.049131126466473427
nehenahait,nehenahaite,e,0.049131126466473427
xityakoiyahar,xityakoiyahare,e,0.049131126466473427
irikotyahen,irikotyahene,e,0.049131126466473427
xakaihener,xakaihenere,e,0.049131126466473427
nokaokihener,nokaokihenere,e,0.049131126466473427
wawaiyoren,wawaiyorene,e,0.049131126466473427
kaxaikon,kaxaikone,e,0.049131126466473427
kakataikorer,kakataikorere,e,0.049131126466473427
milihesakaharena,milihesakaharenae,e,0.049131126466473427
ximana,ximanae,e,0.049131126466473427
xaokanatyakalatit,xaokanatyakalatite,e,0.049131126466473427
hisaoniterehar,hisaoniterehare,e,0.049131126466473427
kaokar,kaokare,e,0.049131126466473427
kawatyalisakiterena,kawatyalisakiterenae,e,0.049131126466473427
nahotikisait,nahotikisaite,e,0.049131126466473427
mokohekoatyahen,mokohekoatyahene,e,0.049131126466473427
enxofr,enxofre,e,0.049131126466473427
kaxaehakoretiten,kaxaehakoretitene,e,0.049131126466473427
xíyawahar,xíyawahare,e,0.049131126466473427
hikasetar,hikasetare,e,0.049131126466473427
nowaiyehenen,nowaiyehenene,e,0.049131126466473427
xaxikaiter,xaxikaitere,e,0.049131126466473427
ekaokakakoan,ekaokakakoane,e,0.049131126466473427
exaokowisakahar,exaokowisakahare,e,0.049131126466473427
tar,tare,e,0.049131126466473427
akitit,akitite,e,0.049131126466473427
hanekonitarena,hanekonitarenae,e,0.049131126466473427
xakaiter,xakaitere,e,0.049131126466473427
nihikoan,nihikoane,e,0.049131126466473427
aiyatelikihititer,aiyatelikihititere,e,0.049131126466473427
hanakona,hanakonae,e,0.049131126466473427
hiyetaxakor,hiyetaxakore,e,0.049131126466473427
waberexotyar,waberexotyare,e,0.049131126466473427
xikakoait,xikakoaite,e,0.049131126466473427
haohener,haohenere,e,0.049131126466473427
halakisait,halakisaite,e,0.049131126466473427
kaomaxeter,kaomaxetere,e,0.049131126466473427
hakah,hakahe,e,0.049131126466473427
konetan,konetane,e,0.049131126466473427
kekoareter,kekoaretere,e,0.049131126466473427
betetiter,betetitere,e,0.049131126466473427
wisaonar,wisaonare,e,0.049131126466473427
xalijiniharen,xalijiniharene,e,0.049131126466473427
wimaxalohar,wimaxalohare,e,0.049131126466473427
nolokahait,nolokahaite,e,0.049131126466473427
nawaiyor,nawaiyore,e,0.049131126466473427
nahekoiter,nahekoitere,e,0.049131126466473427
matyakekotiten,matyakekotitene,e,0.049131126466473427
airaxex,airaxexe,e,0.049131126466473427
maoserahener,maoserahenere,e,0.049131126466473427
hatyater,hatyatere,e,0.049131126466473427
katyokohex,katyokohexe,e,0.049131126466473427
haxaxikatyasehar,haxaxikatyasehare,e,0.049131126466473427
nowainit,nowainite,e,0.049131126466473427
hanamait,hanamaite,e,0.049131126466473427
kaotyaken,kaotyakene,e,0.049131126466473427
ahiter,ahitere,e,0.049131126466473427
aotyakisen,aotyakisene,e,0.049131126466473427
kaliheter,kalihetere,e,0.049131126466473427
iriharex,iriharexe,e,0.049131126466473427
wikasetater,wikasetatere,e,0.049131126466473427
aiyatelekihenahititer,aiyatelekihenahititere,e,0.049131126466473427
hasemehenereharena,hasemehenereharenae,e,0.049131126466473427
kalos,kalose,e,0.049131126466473427
haxeheten,haxehetene,e,0.049131126466473427
kairaeharetyakiterehar,kairaeharetyakiterehare,e,0.049131126466473427
atyakat,atyakate,e,0.049131126466473427
enawaiyexehar,enawaiyexehare,e,0.049131126466473427
exaos,exaose,e,0.049131126466473427
eharehenaher,eharehenahere,e,0.049131126466473427
xahalaisahen,xahalaisahene,e,0.049131126466473427
kamilakoretiten,kamilakoretitene,e,0.049131126466473427
nokahalakoiharex,nokahalakoiharexe,e,0.049131126466473427
tyohenerena,tyohenerenae,e,0.049131126466473427
aeroretyoahener,aeroretyoahenere,e,0.049131126466473427
xaokowiterena,xaokowiterenae,e,0.049131126466473427
xoanamat,xoanamate,e,0.049131126466473427
ekaixarityasehar,ekaixarityasehare,e,0.049131126466473427
aiminijiter,aiminijitere,e,0.049131126466473427
nerekatihenait,nerekatihenaite,e,0.049131126466473427
tyaonitereharena,tyaonitereharenae,e,0.049131126466473427
koexahalijiterena,koexahalijiterenae,e,0.049131126466473427
kirawanahenit,kirawanahenite,e,0.049131126466473427
waikateharena,waikateharenae,e,0.049131126466473427
ekah,ekahe,e,0.049131126466473427
iraiterena,iraiterenae,e,0.049131126466473427
semaxematyahiten,semaxematyahitene,e,0.049131126466473427
atyoit,atyoite,e,0.049131126466473427
xikanakairehener,xikanakairehenere,e,0.049131126466473427
nomanehar,nomanehare,e,0.049131126466473427
noxanihenait,noxanihenaite,e,0.049131126466473427
iraisekoatyatiter,iraisekoatyatitere,e,0.049131126466473427
oten,otene,e,0.049131126466473427
haxikahenen,haxikahenene,e,0.049131126466473427
exateroakisakahar,exateroakisakahare,e,0.049131126466473427
niraexahener,niraexahenere,e,0.049131126466473427
hakahena,hakahenae,e,0.049131126466473427
xikatyaharex,xikatyaharexe,e,0.049131126466473427
kaketaxaten,kaketaxatene,e,0.049131126466473427
aiminisoawiter,aiminisoawitere,e,0.049131126466473427
kaxaerakisakiter,kaxaerakisakitere,e,0.049131126466473427
aisakakoahenahait,aisakakoahenahaite,e,0.049131126466473427
kaholawaker,kaholawakere,e,0.049131126466473427
hikeserakas,hikeserakase,e,0.049131126466473427
nemaisatyait,nemaisatyaite,e,0.049131126466473427
axehener,axehenere,e,0.049131126466473427
hafetaten,hafetatene,e,0.049131126466473427
tityoahener,tityoahenere,e,0.049131126466473427
xiyeharex,xiyeharexe,e,0.049131126466473427
kaolaxahenaher,kaolaxahenahere,e,0.049131126466473427
tyokahiter,tyokahitere,e,0.049131126466473427
kotan,kotane,e,0.049131126466473427
waxairatiter,waxairatitere,e,0.049131126466473427
manakairiterena,manakairiterenae,e,0.049131126466473427
notemakar,notemakare,e,0.049131126466473427
tonon,tonone,e,0.049131126466473427
exaxikatyasena,exaxikatyasenae,e,0.049131126466473427
mawenekoaretiten,mawenekoaretitene,e,0.049131126466473427
niraetyasehar,niraetyasehare,e,0.049131126466473427
waiyexenikar,waiyexenikare,e,0.049131126466473427
emaxalokisahiten,emaxalokisahitene,e,0.049131126466473427
wahetakomaniyereharena,wahetakomaniyereharenae,e,0.049131126466473427
mawaiyoreharena,mawaiyoreharenae,e,0.049131126466473427
atyahiter,atyahitere,e,0.049131126466473427
makamaneharena,makamaneharenae,e,0.049131126466473427
ematawatyasehar,ematawatyasehare,e,0.049131126466473427
hamohenahen,hamohenahene,e,0.049131126466473427
kairaityakiter,kairaityakitere,e,0.049131126466473427
waiyeheten,waiyehetene,e,0.049131126466473427
nawenanititer,nawenanititere,e,0.049131126466473427
mahokoanititerehar,mahokoanititerehare,e,0.049131126466473427
waiyiterehar,waiyiterehare,e,0.049131126466473427
tinihalitina,tinihalitinae,e,0.049131126466473427
nohaiharex,nohaiharexe,e,0.049131126466473427
kamohes,kamohese,e,0.049131126466473427
kawatyalisaker,kawatyalisakere,e,0.049131126466473427
tonotyakaos,tonotyakaose,e,0.049131126466473427
waxanikisahiten,waxanikisahitene,e,0.049131126466473427
hotikisaren,hotikisarene,e,0.049131126466473427
xiseriterehar,xiseriterehare,e,0.049131126466473427
axehititen,axehititene,e,0.049131126466473427
hahalákoaharena,hahalákoaharenae,e,0.049131126466473427
kehexaikohar,kehexaikohare,e,0.049131126466473427
nakitit,nakitite,e,0.049131126466473427
xaokowiy,xaokowiye,e,0.049131126466473427
kalikiniyer,kalikiniyere,e,0.049131126466473427
ehaikoar,ehaikoare,e,0.049131126466473427
xekasehar,xekasehare,e,0.049131126466473427
xaxikahener,xaxikahenere,e,0.049131126466473427
nokaxomokakiter,nokaxomokakitere,e,0.049131126466473427
xakaikoatyahiter,xakaikoatyahitere,e,0.049131126466473427
aliyakerex,aliyakerexe,e,0.049131126466473427
mawenekoareten,mawenekoaretene,e,0.049131126466473427
matyakekohenaher,matyakekohenahere,e,0.049131126466473427
wikaxomokakiterena,wikaxomokakiterenae,e,0.049131126466473427
watoxaharetyahen,watoxaharetyahene,e,0.049131126466473427
kalikiniyerenait,kalikiniyerenaite,e,0.049131126466473427
aihalahalinikisahiten,aihalahalinikisahitene,e,0.049131126466473427
wiyamaikoharen,wiyamaikoharene,e,0.049131126466473427
waokiten,waokitene,e,0.049131126466473427
hiyetar,hiyetare,e,0.049131126466473427
waiyexer,waiyexere,e,0.049131126466473427
miyanenohinaeharena,miyanenohinaeharenae,e,0.049131126466473427
matihahisoaneharen,matihahisoaneharene,e,0.049131126466473427
enowaiyehar,enowaiyehare,e,0.049131126466473427
xiterena,xiterenae,e,0.049131126466473427
hománena,hománenae,e,0.049131126466473427
xaemahalikisas,xaemahalikisase,e,0.049131126466473427
akitina,akitinae,e,0.049131126466473427
kaloxer,kaloxere,e,0.049131126466473427
tamomoter,tamomotere,e,0.049131126466473427
nawaiyityar,nawaiyityare,e,0.049131126466473427
aliter,alitere,e,0.049131126466473427
hisomitereharena,hisomitereharenae,e,0.049131126466473427
nokaxaxalisakehener,nokaxaxalisakehenere,e,0.049131126466473427
awaiyekahalakatiten,awaiyekahalakatitene,e,0.049131126466473427
wiwainihenaor,wiwainihenaore,e,0.049131126466473427
nokaxaisakit,nokaxaisakite,e,0.049131126466473427
hawaiyetyoawiter,hawaiyetyoawitere,e,0.049131126466473427
it,ite,e,0.049131126466473427
hitahit,hitahite,e,0.049131126466473427
kiriterehar,kiriterehare,e,0.049131126466473427
exaetonakisas,exaetonakisase,e,0.049131126466473427
examaikohalinikisahiten,examaikohalinikisahitene,e,0.049131126466473427
xinakehenait,xinakehenaite,e,0.049131126466473427
exáhehar,exáhehare,e,0.049131126466473427
feb,febe,e,0.049131126466473427
watohener,watohenere,e,0.049131126466473427
haxaotyakisas,haxaotyakisase,e,0.049131126466473427
owiken,owikene,e,0.049131126466473427
hatyoakoit,hatyoakoite,e,0.049131126466473427
aihalahalikisahiten,aihalahalikisahitene,e,0.049131126466473427
wenatiwaiyex,wenatiwaiyexe,e,0.049131126466473427
xakajiyaneten,xakajiyanetene,e,0.049131126466473427
ekaw,ekawe,e,0.049131126466473427
matyakekoneharenait,matyakekoneharenaite,e,0.049131126466473427
kaharex,kaharexe,e,0.049131126466473427
maeranehener,maeranehenere,e,0.049131126466473427
keratyakaos,keratyakaose,e,0.049131126466473427
aiyateretyoahait,aiyateretyoahaite,e,0.049131126466473427
ixiyakawalahar,ixiyakawalahare,e,0.049131126466473427
xanehenahititer,xanehenahititere,e,0.049131126466473427
naxikahener,naxikahenere,e,0.049131126466473427
hikaoloxahar,hikaoloxahare,e,0.049131126466473427
tyahakiter,tyahakitere,e,0.049131126466473427
nokanakairihener,nokanakairihenere,e,0.049131126466473427
ira,irae,e,0.049131126466473427
kaxaiyatelikisakehetehener,kaxaiyatelikisakehetehenere,e,0.049131126466473427
tyakekohenerenena,tyakekohenerenenae,e,0.049131126466473427
tyaonahait,tyaonahaite,e,0.049131126466473427
wikaokehener,wikaokehenere,e,0.049131126466473427
xaokaren,xaokarene,e,0.049131126466473427
resebetiterena,resebetiterenae,e,0.049131126466473427
kilometron,kilometrone,e,0.049131126466473427
waokar,waokare,e,0.049131126466473427
ixiyeharena,ixiyeharenae,e,0.049131126466473427
mokotyahiten,mokotyahitene,e,0.049131126466473427
mahokoanityar,mahokoanityare,e,0.049131126466473427
atyor,atyore,e,0.049131126466473427
xawaiyetiterehar,xawaiyetiterehare,e,0.049131126466473427
kaokiterena,kaokiterenae,e,0.049131126466473427
naxikatyait,naxikatyaite,e,0.049131126466473427
wománena,wománenae,e,0.049131126466473427
mokar,mokare,e,0.049131126466473427
alexandr,alexandre,e,0.049131126466473427
xinityohalitirana,xinityohalitiranae,e,0.049131126466473427
naliyer,naliyere,e,0.049131126466473427
wawaiyor,wawaiyore,e,0.049131126466473427
milihisakehener,milihisakehenere,e,0.049131126466473427
kaxaxalisakiter,kaxaxalisakitere,e,0.049131126466473427
nitinihar,nitinihare,e,0.049131126466473427
kahinaehener,kahinaehenere,e,0.049131126466473427
maoserakahener,maoserakahenere,e,0.049131126466473427
namokahokoten,namokahokotene,e,0.049131126466473427
awaiyetyoawiter,awaiyetyoawitere,e,0.049131126466473427
hairaen,hairaene,e,0.049131126466473427
eharehatiy,eharehatiye,e,0.049131126466473427
watyahitereharena,watyahitereharenae,e,0.049131126466473427
kahinaeheneren,kahinaehenerene,e,0.049131126466473427
ahekotiter,ahekotitere,e,0.049131126466473427
hafehener,hafehenere,e,0.049131126466473427
haomaner,haomanere,e,0.049131126466473427
kaiwahareten,kaiwaharetene,e,0.049131126466473427
nomawaiyehar,nomawaiyehare,e,0.049131126466473427
xasemehenerehar,xasemehenerehare,e,0.049131126466473427
kakoar,kakoare,e,0.049131126466473427
axiten,axitene,e,0.049131126466473427
ekeratyakahar,ekeratyakahare,e,0.049131126466473427
kenekakoatyar,kenekakoatyare,e,0.049131126466473427
pérsid,pérside,e,0.049131126466473427
aokiterena,aokiterenae,e,0.049131126466473427
tyait,tyaite,e,0.049131126466473427
kaxiratyakehener,kaxiratyakehenere,e,0.049131126466473427
kaiyalaharex,kaiyalaharexe,e,0.049131126466473427
hakiterena,hakiterenae,e,0.049131126466473427
wihinaeharena,wihinaeharenae,e,0.049131126466473427
ximehexaikohar,ximehexaikohare,e,0.049131126466473427
maeraken,maerakene,e,0.049131126466473427
wakatiter,wakatitere,e,0.049131126466473427
xawatyahiten,xawatyahitene,e,0.049131126466473427
nojinahenahiten,nojinahenahitene,e,0.049131126466473427
wiyahohisakoatyoan,wiyahohisakoatyoane,e,0.049131126466473427
maxoarewaikatehar,maxoarewaikatehare,e,0.049131126466473427
iraeharetyait,iraeharetyaite,e,0.049131126466473427
